INPUT — CORTES (Ventas),,,,,,,,,,,,,,,,
Cargá acá las ventas diarias. No edites DB/CALC.,,,,,,,,,,,,,,,,
Regla: Venta neta negocio = Total cobrado - Propina (propina no cuenta como ingreso del negocio).,,,,,,,,,,,,,,,,
CARGA CORTES DIARIOS,,,,,,,,,,,,,,,,
Fecha,Cliente,Staff,Servicio,Moneda,Total cobrado,Propina,Medio de pago,Notas,Venta neta negocio,TC aplicado,Total MXN,Propina MXN,Neto MXN,Mes,Semana,Quincena
09-abr-2026,vanessa,FANNY,Manos Gel,MXN," $608,00"," $58,00",Tarjeta,," $550,00",1," $608,00"," $58,00"," $550,00",2026-04,15,2026-04-Q1
09-abr-2026,vannesa amiga,FANNY,Pies Gel ,MXN," $663,00"," $58,00",Tarjeta,," $605,00",1," $663,00"," $58,00"," $605,00",2026-04,15,2026-04-Q1
09-abr-2026,shima,FANNY,Extras,MXN," $800,00",,,ARREGLO ," $800,00",1," $800,00"," $0,00"," $800,00",2026-04,15,2026-04-Q1
10-abr-2026,Raquel,FANNY,Manos Gel,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,15,2026-04-Q1
10-abr-2026,raquel,FANNY,Extras,MXN," $300,00",,Transferencia,," $300,00",1," $300,00"," $0,00"," $300,00",2026-04,15,2026-04-Q1
10-abr-2026,salgado,MARU,Manos Gel,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-04,15,2026-04-Q1
10-abr-2026,salgado,MARU,Pies Gel ,MXN," $495,00",,Tarjeta,," $495,00",1," $495,00"," $0,00"," $495,00",2026-04,15,2026-04-Q1
10-abr-2026,ashley,FANNY,Manos Gel,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,15,2026-04-Q1
10-abr-2026,ashley,FANNY,Pies Gel ,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,15,2026-04-Q1
10-abr-2026,ashley,MARU,Perfilado,MXN," $200,00",,Tarjeta,," $200,00",1," $200,00"," $0,00"," $200,00",2026-04,15,2026-04-Q1
10-abr-2026,rosy ,MARU,Manos Gel,MXN," $475,00"," $25,00",Tarjeta,," $450,00",1," $475,00"," $25,00"," $450,00",2026-04,15,2026-04-Q1
10-abr-2026,rosy ,FANNY,Pedicure Spa,MXN," $467,00"," $25,00",Tarjeta,," $442,00",1," $467,00"," $25,00"," $442,00",2026-04,15,2026-04-Q1
10-abr-2026,ana ,FANNY,Kapping Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,15,2026-04-Q1
10-abr-2026,july,FANNY,Esculpidas,MXN," $800,00",,Transferencia,," $800,00",1," $800,00"," $0,00"," $800,00",2026-04,15,2026-04-Q1
11-abr-2026,juli,MARU,Kapping Gel,MXN," $787,00"," $157,00",Tarjeta,," $630,00",1," $787,00"," $157,00"," $630,00",2026-04,15,2026-04-Q1
11-abr-2026,aaron ,KAREN,Facial,MXN," $1.265,00"," $115,00",Tarjeta,," $1.150,00",1," $1.265,00"," $115,00"," $1.150,00",2026-04,15,2026-04-Q1
11-abr-2026,walk in,MARU,Laminado,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,15,2026-04-Q1
11-abr-2026,sofi talavera,MARU,Manos Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,15,2026-04-Q1
11-abr-2026,yess,MARU,Pies Gel ,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,15,2026-04-Q1
13-abr-2026,walk in,MARU,Pedicure Spa,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-04,16,2026-04-Q1
13-abr-2026,walk in,FANNY,Manicura Spa,MXN," $230,00"," $30,00",Efectivo,," $200,00",1," $230,00"," $30,00"," $200,00",2026-04,16,2026-04-Q1
13-abr-2026,pilar,FANNY,Esculpidas,MXN," $650,00"," $50,00",Efectivo,," $600,00",1," $650,00"," $50,00"," $600,00",2026-04,16,2026-04-Q1
13-abr-2026,nikki,FANNY,Pies Gel ,MXN," $400,00",,,regalo maru," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,16,2026-04-Q1
14-abr-2026,salma,FANNY,Manos Gel,MXN," $636,00"," $58,00",Tarjeta,," $578,00",1," $636,00"," $58,00"," $578,00",2026-04,16,2026-04-Q1
14-abr-2026,tam,MARU,Manos Gel,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,16,2026-04-Q1
14-abr-2026,ingrid,MARU,Laminado,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q1
14-abr-2026,carisse,MARU,Pies Gel ,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-04,16,2026-04-Q1
14-abr-2026,mica,FANNY,Manos Gel,MXN," $805,00"," $105,00",Tarjeta,," $700,00",1," $805,00"," $105,00"," $700,00",2026-04,16,2026-04-Q1
14-abr-2026,JESSY,MARU,Manos Gel,MXN," $760,00"," $210,00",Tarjeta,," $550,00",1," $760,00"," $210,00"," $550,00",2026-04,16,2026-04-Q1
14-abr-2026,jessy,MARU,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q1
14-abr-2026,madison,FANNY,Manos Gel,MXN," $600,00"," $100,00",Tarjeta,," $500,00",1," $600,00"," $100,00"," $500,00",2026-04,16,2026-04-Q1
14-abr-2026,madison,FANNY,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q1
15-abr-2026,cam ,FANNY,Pedicure Spa,MXN," $400,00",,Tarjeta,," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,16,2026-04-Q1
15-abr-2026,walk in,FANNY,Extras,MXN," $126,00",,Tarjeta,," $126,00",1," $126,00"," $0,00"," $126,00",2026-04,16,2026-04-Q1
15/04,aranza,FANNY,Manos Gel,MXN," $700,00",,Transferencia,," $700,00",1," $700,00"," $0,00"," $700,00",2026-04,16,2026-04-Q1
15-abr-2026,aranza,FANNY,Esculpidas,MXN," $750,00"," $100,00",Transferencia,," $650,00",1," $750,00"," $100,00"," $650,00",2026-04,16,2026-04-Q1
,,,,,,,Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-04,17,2026-04-Q2
16-abr-2026,Jessica,FANNY,Manos Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
16-abr-2026,Jessica,FANNY,Pies Gel ,MXN," $708,00"," $158,00",Tarjeta,," $550,00",1," $708,00"," $158,00"," $550,00",2026-04,17,2026-04-Q2
16-abr-2026,Catherina,FANNY,Manos Gel,MXN," $697,00"," $199,00",Tarjeta,," $498,00",1," $697,00"," $199,00"," $498,00",2026-04,17,2026-04-Q2
16-abr-2026,Catherine,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
16-abr-2026,Britney,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
17-abr-2026,pia,MARU,Esculpidas,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
17-abr-2026,delna,MARU,Kapping Gel,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-04,16,2026-04-Q2
17-abr-2026,delna,FANNY,Manos Gel,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,16,2026-04-Q2
17-abr-2026,cami,FANNY,Manos Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
17-abr-2026,cami,FANNY,Pies Gel ,MXN,,,,SENZA VIP," $0,00",1," $0,00"," $0,00"," $0,00",2026-04,16,2026-04-Q2
17-abr-2026,vane ,MARU,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
17-abr-2026,aslan,FANNY,Esculpidas,MXN," $800,00",,Efectivo,," $800,00",1," $800,00"," $0,00"," $800,00",2026-04,16,2026-04-Q2
18-abr-2026,JULI,MARU,Manos Gel,MXN," $578,00",,Tarjeta,," $578,00",1," $578,00"," $0,00"," $578,00",2026-04,16,2026-04-Q2
18-abr-2026,WALK IN,MARU,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-04,16,2026-04-Q2
18-abr-2026,ESTHER,MARU,Manos Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
18-abr-2026,ESTHER,MARU,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
18-abr-2026,ESTHER,MARU,Lifting,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
18-abr-2026,LENA,MARU,Manos Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,16,2026-04-Q2
20-abr-2026,camila avila,FANNY,Manos Gel,MXN," $650,00",,Tarjeta,," $650,00",1," $650,00"," $0,00"," $650,00",2026-04,17,2026-04-Q2
20-abr-2026,camila avila ,FANNY,Pies Gel ,MXN," $738,00"," $181,00",Tarjeta,," $557,00",1," $738,00"," $181,00"," $557,00",2026-04,17,2026-04-Q2
20-abr-2026,christina,FANNY,Pies Gel ,MXN," $801,00"," $228,00",Tarjeta,," $573,00",1," $801,00"," $228,00"," $573,00",2026-04,17,2026-04-Q2
20-abr-2026,christina,FANNY,Acrilicas Esculpidas,MXN," $950,00",,Tarjeta,," $950,00",1," $950,00"," $0,00"," $950,00",2026-04,17,2026-04-Q2
20-abr-2026,yuri ,MARU,Esculpidas,MXN," $700,00",,Efectivo,," $700,00",1," $700,00"," $0,00"," $700,00",2026-04,17,2026-04-Q2
21-abr-2026,sara,FANNY,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,17,2026-04-Q2
21-abr-2026,clara,FANNY,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
21-abr-2026,ana,FANNY,Extras,MXN," $220,00"," $20,00",Tarjeta,," $200,00",1," $220,00"," $20,00"," $200,00",2026-04,17,2026-04-Q2
21-abr-2026,yuri ,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
21-abr-2026,walk in,FANNY,Extras,MXN," $242,00"," $32,00",Tarjeta,," $210,00",1," $242,00"," $32,00"," $210,00",2026-04,17,2026-04-Q2
22-abr-2026,lu borioni,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
22-abr-2026,lu borioni,FANNY,Manos Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,17,2026-04-Q2
22-abr-2026,ashley,FANNY,Esculpidas,MXN," $1.400,00",,Tarjeta,," $1.400,00",1," $1.400,00"," $0,00"," $1.400,00",2026-04,17,2026-04-Q2
22-abr-2026,ashley,FANNY,Pies Gel ,MXN," $1.619,00"," $394,00",Tarjeta,," $1.225,00",1," $1.619,00"," $394,00"," $1.225,00",2026-04,17,2026-04-Q2
22-abr-2026,fernanda,FANNY,Kapping Gel,MXN," $550,00"," $50,00",Transferencia,," $500,00",1," $550,00"," $50,00"," $500,00",2026-04,17,2026-04-Q2
22-abr-2026,karen,FANNY,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-04,17,2026-04-Q2
22-abr-2026,jenny,MARU,Manos Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,17,2026-04-Q2
22-abr-2026,jenny,MARU,Pies Gel ,MXN," $655,00"," $155,00",Tarjeta,," $500,00",1," $655,00"," $155,00"," $500,00",2026-04,17,2026-04-Q2
23-abr-2026,mayra,FANNY,Manos Gel,MXN," $336,00"," $31,00",Tarjeta,," $305,00",1," $336,00"," $31,00"," $305,00",2026-04,17,2026-04-Q2
23-abr-2026,mina,MARU,Perfilado,MXN," $210,00",,Tarjeta,," $210,00",1," $210,00"," $0,00"," $210,00",2026-04,17,2026-04-Q2
23-abr-2026,vane,MARU,Laminado,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
23-abr-2026,healther,FANNY,Pedicure Spa,MXN," $700,00",,Tarjeta,," $700,00",1," $700,00"," $0,00"," $700,00",2026-04,17,2026-04-Q2
23-abr-2026,healther,FANNY,Esculpidas,MXN," $875,00",,Tarjeta,," $875,00",1," $875,00"," $0,00"," $875,00",2026-04,17,2026-04-Q2
23-abr-2026,mariel,MARU,Kapping Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,17,2026-04-Q2
24-abr-2026,amouk ,FANNY,Kapping Gel,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,17,2026-04-Q2
24-abr-2026,amouk ,FANNY,Pies Gel ,MXN," $744,00"," $126,00",Tarjeta,," $618,00",1," $744,00"," $126,00"," $618,00",2026-04,17,2026-04-Q2
24-abr-2026,alexa,FANNY,Esculpidas,MXN," $784,00"," $102,00",Tarjeta,," $682,00",1," $784,00"," $102,00"," $682,00",2026-04,17,2026-04-Q2
24-abr-2026,mariel,MARU,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
24-abr-2026,juli,FANNY,Esculpidas,MXN," $924,00"," $102,00",Tarjeta,," $822,00",1," $924,00"," $102,00"," $822,00",2026-04,17,2026-04-Q2
24-abr-2026,abril,FANNY,Kapping Gel,MXN," $700,00",,,GIFT CARD ," $700,00",1," $700,00"," $0,00"," $700,00",2026-04,17,2026-04-Q2
24-abr-2026,aslan,MARU,Lifting,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,17,2026-04-Q2
24-abr-2026,aslan,MARU,Pies Gel ,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-04,17,2026-04-Q2
25-abr-2026,juli,MARU,Acrilicas Esculpidas,MXN," $690,00",,Tarjeta,," $690,00",1," $690,00"," $0,00"," $690,00",2026-04,17,2026-04-Q2
27-abr-2026,monserrat,FANNY,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-04,18,2026-04-Q2
27-abr-2026,monserrat,FANNY,Esculpidas,MXN," $945,00",,Tarjeta,," $945,00",1," $945,00"," $0,00"," $945,00",2026-04,18,2026-04-Q2
27-abr-2026,lena,FANNY,Pedicure Spa,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
27-abr-2026,kim,FANNY,Manos Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,18,2026-04-Q2
27-abr-2026,kim,FANNY,Pies Gel ,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,18,2026-04-Q2
27-abr-2026,agus,MARU,Kapping Gel,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-04,18,2026-04-Q2
27-abr-2026,juli ,MARU,Esculpidas,MXN," $690,00",,Tarjeta,," $690,00",1," $690,00"," $0,00"," $690,00",2026-04,18,2026-04-Q2
28-abr-2026,sonia,FANNY,Pies Gel ,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-04,18,2026-04-Q2
28-abr-2026,sonia,FANNY,Manos Gel,MXN," $316,00"," $79,00",Tarjeta,," $237,00",1," $316,00"," $79,00"," $237,00",2026-04,18,2026-04-Q2
28-abr-2026,mariana,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
28-abr-2026,walk in,FANNY,Manicura Spa,MXN," $543,00"," $71,00",Tarjeta,," $472,00",1," $543,00"," $71,00"," $472,00",2026-04,18,2026-04-Q2
28-abr-2026,katrina,MARU,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-04,18,2026-04-Q2
28-abr-2026,shay fentie ,MARU,Lifting,MXN," $550,00"," $50,00",Tarjeta,," $500,00",1," $550,00"," $50,00"," $500,00",2026-04,18,2026-04-Q2
28-abr-2026,amiga shay ,FANNY,Esculpidas,MXN," $870,00"," $50,00",Tarjeta,," $820,00",1," $870,00"," $50,00"," $820,00",2026-04,18,2026-04-Q2
28-abr-2026,ana guerrero ,MARU,Esculpidas,MXN," $815,00"," $65,00",Tarjeta,," $750,00",1," $815,00"," $65,00"," $750,00",2026-04,18,2026-04-Q2
28-abr-2026,ana guerrero ,FANNY,Pies Gel ,MXN," $628,00"," $65,00",Tarjeta,," $563,00",1," $628,00"," $65,00"," $563,00",2026-04,18,2026-04-Q2
28-abr-2026,kira kiroga,MARU,Lifting,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
29-abr-2026,fiona,MARU,Acrilicas Esculpidas,MXN," $1.026,00"," $134,00",Tarjeta,," $892,00",1," $1.026,00"," $134,00"," $892,00",2026-04,18,2026-04-Q2
29-abr-2026,fiona,FANNY,Pies Gel ,MXN,,,,VIP MEMBER WIN ," $0,00",1," $0,00"," $0,00"," $0,00",2026-04,18,2026-04-Q2
29-abr-2026,juli,MARU,Kapping Gel,MXN," $633,00"," $83,00",Tarjeta,," $550,00",1," $633,00"," $83,00"," $550,00",2026-04,18,2026-04-Q2
29-abr-2026,azul,FANNY,Acrilicas Esculpidas,MXN," $760,00",,Tarjeta,,,1," $760,00"," $0,00"," $0,00",2026-04,18,2026-04-Q2
29-abr-2026,azuk,FANNY,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
29-abr-2026,walk in,MARU,Extras,MXN," $50,00",,Tarjeta,," $50,00",1," $50,00"," $0,00"," $50,00",2026-04,18,2026-04-Q2
29-abr-2026,cristina ,FANNY,Pedicure Spa,MXN," $589,00"," $189,00",Tarjeta,," $400,00",1," $589,00"," $189,00"," $400,00",2026-04,18,2026-04-Q2
29-abr-2026,cristina ,FANNY,Kapping Gel,MXN," $545,00",,Tarjeta,," $545,00",1," $545,00"," $0,00"," $545,00",2026-04,18,2026-04-Q2
29-abr-2026,jenny ,FANNY,Manos Gel,MXN," $598,00"," $100,00",Tarjeta,," $498,00",1," $598,00"," $100,00"," $498,00",2026-04,18,2026-04-Q2
29-abr-2026,jenny,FANNY,Manos Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
29-abr-2026,anter merin ,MARU,Laminado,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
29-abr-2026,anter merin ,MARU,Lifting,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
30-abr-2026,kathaerina ,FANNY,Manos Gel,MXN," $635,00"," $58,00",Tarjeta,," $577,00",1," $635,00"," $58,00"," $577,00",2026-04,18,2026-04-Q2
30-abr-2026,sara,FANNY,Manicura Spa,MXN," $300,00",,Efectivo,," $300,00",1," $300,00"," $0,00"," $300,00",2026-04,18,2026-04-Q2
30-abr-2026,nancy,FANNY,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-04,18,2026-04-Q2
30-abr-2026,nancy,FANNY,Kapping Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-04,18,2026-04-Q2
30-abr-2026,rosi,NATI,Facial,MXN," $880,00",,Efectivo,," $880,00",1," $880,00"," $0,00"," $880,00",2026-04,18,2026-04-Q2
01-may-2026,alesha,GABY,Extras,MXN," $347,00"," $32,00",Tarjeta,," $315,00",1," $347,00"," $32,00"," $315,00",2026-05,18,2026-05-Q1
01-may-2026,brenda,MARU,Pedicure Spa,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-05,18,2026-05-Q1
01-may-2026,tegan,FANNY,Pedicure Spa,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-05,18,2026-05-Q1
01-may-2026,mina,MARU,Manos Gel,MXN," $489,00"," $44,00",Tarjeta,," $445,00",1," $489,00"," $44,00"," $445,00",2026-05,18,2026-05-Q1
01-may-2026,mina,FANNY,Pedicure Spa,MXN," $489,00"," $44,00",Tarjeta,," $445,00",1," $489,00"," $44,00"," $445,00",2026-05,18,2026-05-Q1
01-may-2026,violeta,MARU,Laminado,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,18,2026-05-Q1
01-may-2026,raquel,FANNY,Manos Gel,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,18,2026-05-Q1
01-may-2026,raquel,FANNY,Pies Gel ,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,18,2026-05-Q1
02-may-2026,meredith,MARU,Pies Gel ,MXN," $682,00"," $62,00",Tarjeta,," $620,00",1," $682,00"," $62,00"," $620,00",2026-05,18,2026-05-Q1
02-may-2026,rosi,MARU,Manos Gel,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,18,2026-05-Q1
02-may-2026,rosi,MARU,Pies Gel ,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,18,2026-05-Q1
02-may-2026,juli,MARU,Esculpidas,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-05,18,2026-05-Q1
02-may-2026,britney,MARU,Esculpidas,MXN," $910,00",,Tarjeta,," $910,00",1," $910,00"," $0,00"," $910,00",2026-05,18,2026-05-Q1
02-may-2026,britney,MARU,Pies Gel ,MXN," $700,00",,Tarjeta,," $700,00",1," $700,00"," $0,00"," $700,00",2026-05,18,2026-05-Q1
02-may-2026,pia rosso ,NATI,Masajes,MXN," $1.250,00",,,regalo maru," $1.250,00",1," $1.250,00"," $0,00"," $1.250,00",2026-05,18,2026-05-Q1
04-may-2026,michel,FANNY,Manos Gel,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,19,2026-05-Q1
04-may-2026,michel,FANNY,Pies Gel ,MXN," $762,00"," $110,00",Tarjeta,," $652,00",1," $762,00"," $110,00"," $652,00",2026-05,19,2026-05-Q1
04-may-2026,madison,MARU,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
04-may-2026,mariola,MARU,Laminado,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
04-may-2026,adriane,FANNY,Pies Gel ,MXN," $525,00"," $75,00",Tarjeta,," $450,00",1," $525,00"," $75,00"," $450,00",2026-05,19,2026-05-Q1
04-may-2026,adriane,MARU,Kapping Gel,MXN," $623,00"," $75,00",Tarjeta,," $548,00",1," $623,00"," $75,00"," $548,00",2026-05,19,2026-05-Q1
04-may-2026,karen,FANNY,Kapping Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
04-may-2026,karen,FANNY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
05-may-2026,vanessa,MARU,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-05,19,2026-05-Q1
05-may-2026,alexandria,FANNY,Manos Gel,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,19,2026-05-Q1
05-may-2026,alexandria,FANNY,Pies Gel ,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,19,2026-05-Q1
05-may-2026,camila,MARU,Soft gel Esculpidas,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-05,19,2026-05-Q1
05-may-2026,tamara,FANNY,Manos Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,19,2026-05-Q1
05-may-2026,tamara ,FANNY,Pedicure Spa,MXN," $400,00",,Tarjeta,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,19,2026-05-Q1
05-may-2026,ingrid,FANNY,Manos Gel,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,19,2026-05-Q1
05-may-2026,ingrid,FANNY,Pedicure Spa,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,19,2026-05-Q1
06-may-2026,virginia,FANNY,Kapping Gel,MXN," $800,00",,Transferencia,," $800,00",1," $800,00"," $0,00"," $800,00",2026-05,19,2026-05-Q1
06-may-2026,walk in,MARU,Laminado,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
06-may-2026,walk in,MARU,Pies Gel ,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,19,2026-05-Q1
06-may-2026,walk in,MARU,Extras,MXN," $250,00",,Tarjeta,," $250,00",1," $250,00"," $0,00"," $250,00",2026-05,19,2026-05-Q1
06-may-2026,britney,GABY,Kapping Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
06-may-2026,jessy,MARU,Kapping Gel,MXN," $630,00"," $105,00",Tarjeta,," $525,00",1," $630,00"," $105,00"," $525,00",2026-05,19,2026-05-Q1
06-may-2026,daneth,FANNY,Pies Gel ,MXN," $500,00",,,cortesia maru," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
06-may-2026,daneth,FANNY,Manos Gel,MXN," $500,00",,,cortesia maru," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
07-may-2026,nadine,FANNY,Manicura Spa,MXN," $300,00",,Tarjeta,," $300,00",1," $300,00"," $0,00"," $300,00",2026-05,19,2026-05-Q1
07-may-2026,nadine,FANNY,Pedicure Spa,MXN," $545,00"," $110,00",Tarjeta,," $435,00",1," $545,00"," $110,00"," $435,00",2026-05,19,2026-05-Q1
07-may-2026,walk in,GABY,Manicura Spa,MXN," $300,00",,Efectivo,," $300,00",1," $300,00"," $0,00"," $300,00",2026-05,19,2026-05-Q1
07-may-2026,walk in,GABY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,19,2026-05-Q1
